colour	key	group	showSelectedlegendcolour
#FB61D7	Equatorial Guinea	8196	Sub-Saharan Africa (all income levels)
#FB61D7	Eritrea	8197	Sub-Saharan Africa (all income levels)
#FB61D7	Ethiopia	8198	Sub-Saharan Africa (all income levels)
#FB61D7	Gabon	8199	Sub-Saharan Africa (all income levels)
#FB61D7	Gambia, The	8200	Sub-Saharan Africa (all income levels)
#FB61D7	Ghana	8201	Sub-Saharan Africa (all income levels)
#FB61D7	Guinea	8202	Sub-Saharan Africa (all income levels)
#FB61D7	Guinea-Bissau	8203	Sub-Saharan Africa (all income levels)
#FB61D7	Kenya	8204	Sub-Saharan Africa (all income levels)
#FB61D7	Lesotho	8205	Sub-Saharan Africa (all income levels)
#FB61D7	Liberia	8206	Sub-Saharan Africa (all income levels)
#FB61D7	Madagascar	8207	Sub-Saharan Africa (all income levels)
#FB61D7	Malawi	8208	Sub-Saharan Africa (all income levels)
#FB61D7	Mali	8209	Sub-Saharan Africa (all income levels)
#FB61D7	Mauritania	8210	Sub-Saharan Africa (all income levels)
#FB61D7	Mauritius	8211	Sub-Saharan Africa (all income levels)
#FB61D7	Mozambique	8212	Sub-Saharan Africa (all income levels)
#FB61D7	Namibia	8213	Sub-Saharan Africa (all income levels)
#FB61D7	Niger	8214	Sub-Saharan Africa (all income levels)
#FB61D7	Nigeria	8215	Sub-Saharan Africa (all income levels)
#FB61D7	Rwanda	8216	Sub-Saharan Africa (all income levels)
#FB61D7	Sao Tome and Principe	8217	Sub-Saharan Africa (all income levels)
#FB61D7	Senegal	8218	Sub-Saharan Africa (all income levels)
#FB61D7	Seychelles	8219	Sub-Saharan Africa (all income levels)
#FB61D7	Sierra Leone	8220	Sub-Saharan Africa (all income levels)
#FB61D7	Somalia	8221	Sub-Saharan Africa (all income levels)
#FB61D7	South Africa	8222	Sub-Saharan Africa (all income levels)
#FB61D7	South Sudan	8223	Sub-Saharan Africa (all income levels)
#FB61D7	Sudan	8224	Sub-Saharan Africa (all income levels)
#FB61D7	Swaziland	8225	Sub-Saharan Africa (all income levels)
#FB61D7	Tanzania	8226	Sub-Saharan Africa (all income levels)
#FB61D7	Togo	8227	Sub-Saharan Africa (all income levels)
#FB61D7	Uganda	8228	Sub-Saharan Africa (all income levels)
#FB61D7	Zambia	8229	Sub-Saharan Africa (all income levels)
#FB61D7	Zimbabwe	8230	Sub-Saharan Africa (all income levels)
#F8766D	American Samoa	8231	East Asia & Pacific (all income levels)
#F8766D	Australia	8232	East Asia & Pacific (all income levels)
#F8766D	Brunei Darussalam	8233	East Asia & Pacific (all income levels)
#F8766D	Cambodia	8234	East Asia & Pacific (all income levels)
#F8766D	China	8235	East Asia & Pacific (all income levels)
#F8766D	Fiji	8236	East Asia & Pacific (all income levels)
#F8766D	French Polynesia	8237	East Asia & Pacific (all income levels)
#F8766D	Guam	8238	East Asia & Pacific (all income levels)
#F8766D	Hong Kong SAR, China	8239	East Asia & Pacific (all income levels)
#F8766D	Indonesia	8240	East Asia & Pacific (all income levels)
#F8766D	Japan	8241	East Asia & Pacific (all income levels)
#F8766D	Kiribati	8242	East Asia & Pacific (all income levels)
#F8766D	Kiribati	8243	East Asia & Pacific (all income levels)
#F8766D	Kiribati	8244	East Asia & Pacific (all income levels)
#F8766D	Korea, Dem. Rep.	8245	East Asia & Pacific (all income levels)
#F8766D	Korea, Rep.	8246	East Asia & Pacific (all income levels)
#F8766D	Lao PDR	8247	East Asia & Pacific (all income levels)
#F8766D	Macao SAR, China	8248	East Asia & Pacific (all income levels)
#F8766D	Malaysia	8249	East Asia & Pacific (all income levels)
#F8766D	Marshall Islands	8250	East Asia & Pacific (all income levels)
#F8766D	Micronesia, Fed. Sts.	8251	East Asia & Pacific (all income levels)
#F8766D	Mongolia	8252	East Asia & Pacific (all income levels)
#F8766D	Myanmar	8253	East Asia & Pacific (all income levels)
#F8766D	New Caledonia	8254	East Asia & Pacific (all income levels)
#F8766D	New Zealand	8255	East Asia & Pacific (all income levels)
#F8766D	Northern Mariana Islands	8256	East Asia & Pacific (all income levels)
#F8766D	Palau	8257	East Asia & Pacific (all income levels)
#F8766D	Palau	8258	East Asia & Pacific (all income levels)
#F8766D	Papua New Guinea	8259	East Asia & Pacific (all income levels)
#F8766D	Philippines	8260	East Asia & Pacific (all income levels)
#F8766D	Samoa	8261	East Asia & Pacific (all income levels)
#F8766D	Singapore	8262	East Asia & Pacific (all income levels)
#F8766D	Solomon Islands	8263	East Asia & Pacific (all income levels)
#F8766D	Thailand	8264	East Asia & Pacific (all income levels)
#F8766D	Timor-Leste	8265	East Asia & Pacific (all income levels)
#F8766D	Tonga	8266	East Asia & Pacific (all income levels)
#F8766D	Tuvalu	8267	East Asia & Pacific (all income levels)
#F8766D	Vanuatu	8268	East Asia & Pacific (all income levels)
#F8766D	Vietnam	8269	East Asia & Pacific (all income levels)
#C49A00	Albania	8270	Europe & Central Asia (all income levels)
#C49A00	Andorra	8271	Europe & Central Asia (all income levels)
#C49A00	Armenia	8272	Europe & Central Asia (all income levels)
#C49A00	Austria	8273	Europe & Central Asia (all income levels)
#C49A00	Azerbaijan	8274	Europe & Central Asia (all income levels)
#C49A00	Belarus	8275	Europe & Central Asia (all income levels)
#C49A00	Belgium	8276	Europe & Central Asia (all income levels)
#C49A00	Bosnia and Herzegovina	8277	Europe & Central Asia (all income levels)
#C49A00	Bulgaria	8278	Europe & Central Asia (all income levels)
#C49A00	Channel Islands	8279	Europe & Central Asia (all income levels)
#C49A00	Croatia	8280	Europe & Central Asia (all income levels)
#C49A00	Cyprus	8281	Europe & Central Asia (all income levels)
#C49A00	Czech Republic	8282	Europe & Central Asia (all income levels)
#C49A00	Denmark	8283	Europe & Central Asia (all income levels)
#C49A00	Estonia	8284	Europe & Central Asia (all income levels)
#C49A00	Faeroe Islands	8285	Europe & Central Asia (all income levels)
#C49A00	Finland	8286	Europe & Central Asia (all income levels)
#C49A00	France	8287	Europe & Central Asia (all income levels)
#C49A00	Georgia	8288	Europe & Central Asia (all income levels)
#C49A00	Germany	8289	Europe & Central Asia (all income levels)
#C49A00	Greece	8290	Europe & Central Asia (all income levels)
#C49A00	Greenland	8291	Europe & Central Asia (all income levels)
#C49A00	Hungary	8292	Europe & Central Asia (all income levels)
#C49A00	Iceland	8293	Europe & Central Asia (all income levels)
#C49A00	Ireland	8294	Europe & Central Asia (all income levels)
#C49A00	Isle of Man	8295	Europe & Central Asia (all income levels)
#C49A00	Isle of Man	8296	Europe & Central Asia (all income levels)
#C49A00	Italy	8297	Europe & Central Asia (all income levels)
#C49A00	Kazakhstan	8298	Europe & Central Asia (all income levels)
#C49A00	Kosovo	8299	Europe & Central Asia (all income levels)
#C49A00	Kyrgyz Republic	8300	Europe & Central Asia (all income levels)
#C49A00	Latvia	8301	Europe & Central Asia (all income levels)
#C49A00	Liechtenstein	8302	Europe & Central Asia (all income levels)
#C49A00	Lithuania	8303	Europe & Central Asia (all income levels)
#C49A00	Luxembourg	8304	Europe & Central Asia (all income levels)
#C49A00	Macedonia, FYR	8305	Europe & Central Asia (all income levels)
#C49A00	Moldova	8306	Europe & Central Asia (all income levels)
#C49A00	Monaco	8307	Europe & Central Asia (all income levels)
#C49A00	Montenegro	8308	Europe & Central Asia (all income levels)
#C49A00	Netherlands	8309	Europe & Central Asia (all income levels)
#C49A00	Norway	8310	Europe & Central Asia (all income levels)
#C49A00	Poland	8311	Europe & Central Asia (all income levels)
#C49A00	Portugal	8312	Europe & Central Asia (all income levels)
#C49A00	Romania	8313	Europe & Central Asia (all income levels)
#C49A00	Russian Federation	8314	Europe & Central Asia (all income levels)
#C49A00	San Marino	8315	Europe & Central Asia (all income levels)
#C49A00	Serbia	8316	Europe & Central Asia (all income levels)
#C49A00	Serbia	8317	Europe & Central Asia (all income levels)
#C49A00	Slovak Republic	8318	Europe & Central Asia (all income levels)
#C49A00	Slovenia	8319	Europe & Central Asia (all income levels)
#C49A00	Spain	8320	Europe & Central Asia (all income levels)
#C49A00	Sweden	8321	Europe & Central Asia (all income levels)
#C49A00	Switzerland	8322	Europe & Central Asia (all income levels)
#C49A00	Tajikistan	8323	Europe & Central Asia (all income levels)
#C49A00	Turkey	8324	Europe & Central Asia (all income levels)
#C49A00	Turkmenistan	8325	Europe & Central Asia (all income levels)
#C49A00	Ukraine	8326	Europe & Central Asia (all income levels)
#C49A00	United Kingdom	8327	Europe & Central Asia (all income levels)
#C49A00	Uzbekistan	8328	Europe & Central Asia (all income levels)
#53B400	Antigua and Barbuda	8329	Latin America & Caribbean (all income levels)
#53B400	Antigua and Barbuda	8330	Latin America & Caribbean (all income levels)
#53B400	Argentina	8331	Latin America & Caribbean (all income levels)
#53B400	Aruba	8332	Latin America & Caribbean (all income levels)
#53B400	Bahamas, The	8333	Latin America & Caribbean (all income levels)
#53B400	Barbados	8334	Latin America & Caribbean (all income levels)
#53B400	Belize	8335	Latin America & Caribbean (all income levels)
#53B400	Bolivia	8336	Latin America & Caribbean (all income levels)
#53B400	Brazil	8337	Latin America & Caribbean (all income levels)
#53B400	Cayman Islands	8338	Latin America & Caribbean (all income levels)
#53B400	Chile	8339	Latin America & Caribbean (all income levels)
#53B400	Colombia	8340	Latin America & Caribbean (all income levels)
#53B400	Costa Rica	8341	Latin America & Caribbean (all income levels)
#53B400	Cuba	8342	Latin America & Caribbean (all income levels)
#53B400	Curacao	8343	Latin America & Caribbean (all income levels)
#53B400	Dominica	8344	Latin America & Caribbean (all income levels)
#53B400	Dominica	8345	Latin America & Caribbean (all income levels)
#53B400	Dominican Republic	8346	Latin America & Caribbean (all income levels)
#53B400	Ecuador	8347	Latin America & Caribbean (all income levels)
#53B400	El Salvador	8348	Latin America & Caribbean (all income levels)
#53B400	Grenada	8349	Latin America & Caribbean (all income levels)
#53B400	Guatemala	8350	Latin America & Caribbean (all income levels)
#53B400	Guyana	8351	Latin America & Caribbean (all income levels)
#53B400	Haiti	8352	Latin America & Caribbean (all income levels)
#53B400	Honduras	8353	Latin America & Caribbean (all income levels)
#53B400	Jamaica	8354	Latin America & Caribbean (all income levels)
#53B400	Mexico	8355	Latin America & Caribbean (all income levels)
#53B400	Nicaragua	8356	Latin America & Caribbean (all income levels)
#53B400	Panama	8357	Latin America & Caribbean (all income levels)
#53B400	Paraguay	8358	Latin America & Caribbean (all income levels)
#53B400	Peru	8359	Latin America & Caribbean (all income levels)
#53B400	Puerto Rico	8360	Latin America & Caribbean (all income levels)
#53B400	Sint Maarten (Dutch part)	8361	Latin America & Caribbean (all income levels)
#53B400	St. Kitts and Nevis	8362	Latin America & Caribbean (all income levels)
#53B400	St. Kitts and Nevis	8363	Latin America & Caribbean (all income levels)
#53B400	St. Lucia	8364	Latin America & Caribbean (all income levels)
#53B400	St. Martin (French part)	8365	Latin America & Caribbean (all income levels)
#53B400	St. Vincent and the Grenadines	8366	Latin America & Caribbean (all income levels)
#53B400	Suriname	8367	Latin America & Caribbean (all income levels)
#53B400	Trinidad and Tobago	8368	Latin America & Caribbean (all income levels)
#53B400	Turks and Caicos Islands	8369	Latin America & Caribbean (all income levels)
#53B400	Uruguay	8370	Latin America & Caribbean (all income levels)
#53B400	Venezuela, RB	8371	Latin America & Caribbean (all income levels)
#53B400	Virgin Islands (U.S.)	8372	Latin America & Caribbean (all income levels)
#00C094	Algeria	8373	Middle East & North Africa (all income levels)
#00C094	Bahrain	8374	Middle East & North Africa (all income levels)
#00C094	Djibouti	8375	Middle East & North Africa (all income levels)
#00C094	Egypt, Arab Rep.	8376	Middle East & North Africa (all income levels)
#00C094	Iran, Islamic Rep.	8377	Middle East & North Africa (all income levels)
#00C094	Iraq	8378	Middle East & North Africa (all income levels)
#00C094	Israel	8379	Middle East & North Africa (all income levels)
#00C094	Jordan	8380	Middle East & North Africa (all income levels)
#00C094	Kuwait	8381	Middle East & North Africa (all income levels)
#00C094	Lebanon	8382	Middle East & North Africa (all income levels)
#00C094	Libya	8383	Middle East & North Africa (all income levels)
#00C094	Malta	8384	Middle East & North Africa (all income levels)
#00C094	Morocco	8385	Middle East & North Africa (all income levels)
#00C094	Oman	8386	Middle East & North Africa (all income levels)
#00C094	Qatar	8387	Middle East & North Africa (all income levels)
#00C094	Saudi Arabia	8388	Middle East & North Africa (all income levels)
#00C094	Syrian Arab Republic	8389	Middle East & North Africa (all income levels)
#00C094	Tunisia	8390	Middle East & North Africa (all income levels)
#00C094	United Arab Emirates	8391	Middle East & North Africa (all income levels)
#00C094	West Bank and Gaza	8392	Middle East & North Africa (all income levels)
#00C094	Yemen, Rep.	8393	Middle East & North Africa (all income levels)
#00B6EB	Bermuda	8394	North America
#00B6EB	Canada	8395	North America
#00B6EB	United States	8396	North America
#A58AFF	Afghanistan	8397	South Asia
#A58AFF	Bangladesh	8398	South Asia
#A58AFF	Bhutan	8399	South Asia
#A58AFF	India	8400	South Asia
#A58AFF	Maldives	8401	South Asia
#A58AFF	Nepal	8402	South Asia
#A58AFF	Pakistan	8403	South Asia
#A58AFF	Sri Lanka	8404	South Asia
#FB61D7	Angola	8405	Sub-Saharan Africa (all income levels)
#FB61D7	Benin	8406	Sub-Saharan Africa (all income levels)
#FB61D7	Botswana	8407	Sub-Saharan Africa (all income levels)
#FB61D7	Burkina Faso	8408	Sub-Saharan Africa (all income levels)
#FB61D7	Burundi	8409	Sub-Saharan Africa (all income levels)
#FB61D7	Cameroon	8410	Sub-Saharan Africa (all income levels)
#FB61D7	Cape Verde	8411	Sub-Saharan Africa (all income levels)
#FB61D7	Central African Republic	8412	Sub-Saharan Africa (all income levels)
#FB61D7	Chad	8413	Sub-Saharan Africa (all income levels)
#FB61D7	Comoros	8414	Sub-Saharan Africa (all income levels)
#FB61D7	Congo, Dem. Rep.	8415	Sub-Saharan Africa (all income levels)
#FB61D7	Congo, Rep.	8416	Sub-Saharan Africa (all income levels)
#FB61D7	Cote d'Ivoire	8417	Sub-Saharan Africa (all income levels)
#FB61D7	Equatorial Guinea	8418	Sub-Saharan Africa (all income levels)
#FB61D7	Eritrea	8419	Sub-Saharan Africa (all income levels)
#FB61D7	Ethiopia	8420	Sub-Saharan Africa (all income levels)
#FB61D7	Gabon	8421	Sub-Saharan Africa (all income levels)
#FB61D7	Gambia, The	8422	Sub-Saharan Africa (all income levels)
#FB61D7	Ghana	8423	Sub-Saharan Africa (all income levels)
#FB61D7	Guinea	8424	Sub-Saharan Africa (all income levels)
#FB61D7	Guinea-Bissau	8425	Sub-Saharan Africa (all income levels)
#FB61D7	Kenya	8426	Sub-Saharan Africa (all income levels)
#FB61D7	Lesotho	8427	Sub-Saharan Africa (all income levels)
#FB61D7	Liberia	8428	Sub-Saharan Africa (all income levels)
#FB61D7	Madagascar	8429	Sub-Saharan Africa (all income levels)
#FB61D7	Malawi	8430	Sub-Saharan Africa (all income levels)
#FB61D7	Mali	8431	Sub-Saharan Africa (all income levels)
#FB61D7	Mauritania	8432	Sub-Saharan Africa (all income levels)
#FB61D7	Mauritius	8433	Sub-Saharan Africa (all income levels)
#FB61D7	Mozambique	8434	Sub-Saharan Africa (all income levels)
#FB61D7	Namibia	8435	Sub-Saharan Africa (all income levels)
#FB61D7	Niger	8436	Sub-Saharan Africa (all income levels)
#FB61D7	Nigeria	8437	Sub-Saharan Africa (all income levels)
#FB61D7	Rwanda	8438	Sub-Saharan Africa (all income levels)
#FB61D7	Sao Tome and Principe	8439	Sub-Saharan Africa (all income levels)
#FB61D7	Senegal	8440	Sub-Saharan Africa (all income levels)
#FB61D7	Seychelles	8441	Sub-Saharan Africa (all income levels)
#FB61D7	Seychelles	8442	Sub-Saharan Africa (all income levels)
#FB61D7	Sierra Leone	8443	Sub-Saharan Africa (all income levels)
#FB61D7	Somalia	8444	Sub-Saharan Africa (all income levels)
#FB61D7	South Africa	8445	Sub-Saharan Africa (all income levels)
#FB61D7	South Sudan	8446	Sub-Saharan Africa (all income levels)
#FB61D7	Sudan	8447	Sub-Saharan Africa (all income levels)
#FB61D7	Swaziland	8448	Sub-Saharan Africa (all income levels)
#FB61D7	Tanzania	8449	Sub-Saharan Africa (all income levels)
#FB61D7	Togo	8450	Sub-Saharan Africa (all income levels)
#FB61D7	Uganda	8451	Sub-Saharan Africa (all income levels)
#FB61D7	Zambia	8452	Sub-Saharan Africa (all income levels)
#FB61D7	Zimbabwe	8453	Sub-Saharan Africa (all income levels)
#F8766D	American Samoa	8454	East Asia & Pacific (all income levels)
#F8766D	Australia	8455	East Asia & Pacific (all income levels)
#F8766D	Brunei Darussalam	8456	East Asia & Pacific (all income levels)
#F8766D	Cambodia	8457	East Asia & Pacific (all income levels)
#F8766D	China	8458	East Asia & Pacific (all income levels)
#F8766D	Fiji	8459	East Asia & Pacific (all income levels)
#F8766D	French Polynesia	8460	East Asia & Pacific (all income levels)
#F8766D	Guam	8461	East Asia & Pacific (all income levels)
#F8766D	Hong Kong SAR, China	8462	East Asia & Pacific (all income levels)
#F8766D	Indonesia	8463	East Asia & Pacific (all income levels)
#F8766D	Japan	8464	East Asia & Pacific (all income levels)
#F8766D	Kiribati	8465	East Asia & Pacific (all income levels)
#F8766D	Kiribati	8466	East Asia & Pacific (all income levels)
#F8766D	Kiribati	8467	East Asia & Pacific (all income levels)
#F8766D	Korea, Dem. Rep.	8468	East Asia & Pacific (all income levels)
#F8766D	Korea, Rep.	8469	East Asia & Pacific (all income levels)
#F8766D	Lao PDR	8470	East Asia & Pacific (all income levels)
#F8766D	Macao SAR, China	8471	East Asia & Pacific (all income levels)
#F8766D	Malaysia	8472	East Asia & Pacific (all income levels)
#F8766D	Marshall Islands	8473	East Asia & Pacific (all income levels)
#F8766D	Micronesia, Fed. Sts.	8474	East Asia & Pacific (all income levels)
#F8766D	Mongolia	8475	East Asia & Pacific (all income levels)
#F8766D	Myanmar	8476	East Asia & Pacific (all income levels)
#F8766D	New Caledonia	8477	East Asia & Pacific (all income levels)
#F8766D	New Zealand	8478	East Asia & Pacific (all income levels)
#F8766D	Northern Mariana Islands	8479	East Asia & Pacific (all income levels)
#F8766D	Palau	8480	East Asia & Pacific (all income levels)
#F8766D	Palau	8481	East Asia & Pacific (all income levels)
#F8766D	Papua New Guinea	8482	East Asia & Pacific (all income levels)
#F8766D	Philippines	8483	East Asia & Pacific (all income levels)
#F8766D	Samoa	8484	East Asia & Pacific (all income levels)
#F8766D	Singapore	8485	East Asia & Pacific (all income levels)
#F8766D	Solomon Islands	8486	East Asia & Pacific (all income levels)
#F8766D	Thailand	8487	East Asia & Pacific (all income levels)
#F8766D	Timor-Leste	8488	East Asia & Pacific (all income levels)
#F8766D	Tonga	8489	East Asia & Pacific (all income levels)
#F8766D	Tuvalu	8490	East Asia & Pacific (all income levels)
#F8766D	Vanuatu	8491	East Asia & Pacific (all income levels)
#F8766D	Vietnam	8492	East Asia & Pacific (all income levels)
#C49A00	Albania	8493	Europe & Central Asia (all income levels)
#C49A00	Andorra	8494	Europe & Central Asia (all income levels)
#C49A00	Armenia	8495	Europe & Central Asia (all income levels)
#C49A00	Austria	8496	Europe & Central Asia (all income levels)
#C49A00	Azerbaijan	8497	Europe & Central Asia (all income levels)
#C49A00	Belarus	8498	Europe & Central Asia (all income levels)
#C49A00	Belgium	8499	Europe & Central Asia (all income levels)
#C49A00	Bosnia and Herzegovina	8500	Europe & Central Asia (all income levels)
#C49A00	Bulgaria	8501	Europe & Central Asia (all income levels)
#C49A00	Channel Islands	8502	Europe & Central Asia (all income levels)
#C49A00	Croatia	8503	Europe & Central Asia (all income levels)
#C49A00	Cyprus	8504	Europe & Central Asia (all income levels)
#C49A00	Czech Republic	8505	Europe & Central Asia (all income levels)
#C49A00	Denmark	8506	Europe & Central Asia (all income levels)
#C49A00	Estonia	8507	Europe & Central Asia (all income levels)
#C49A00	Faeroe Islands	8508	Europe & Central Asia (all income levels)
#C49A00	Finland	8509	Europe & Central Asia (all income levels)
#C49A00	France	8510	Europe & Central Asia (all income levels)
#C49A00	Georgia	8511	Europe & Central Asia (all income levels)
#C49A00	Germany	8512	Europe & Central Asia (all income levels)
#C49A00	Greece	8513	Europe & Central Asia (all income levels)
#C49A00	Greenland	8514	Europe & Central Asia (all income levels)
#C49A00	Hungary	8515	Europe & Central Asia (all income levels)
#C49A00	Iceland	8516	Europe & Central Asia (all income levels)
#C49A00	Ireland	8517	Europe & Central Asia (all income levels)
#C49A00	Isle of Man	8518	Europe & Central Asia (all income levels)
#C49A00	Italy	8519	Europe & Central Asia (all income levels)
#C49A00	Kazakhstan	8520	Europe & Central Asia (all income levels)
#C49A00	Kosovo	8521	Europe & Central Asia (all income levels)
#C49A00	Kyrgyz Republic	8522	Europe & Central Asia (all income levels)
#C49A00	Latvia	8523	Europe & Central Asia (all income levels)
#C49A00	Liechtenstein	8524	Europe & Central Asia (all income levels)
#C49A00	Lithuania	8525	Europe & Central Asia (all income levels)
#C49A00	Luxembourg	8526	Europe & Central Asia (all income levels)
#C49A00	Macedonia, FYR	8527	Europe & Central Asia (all income levels)
#C49A00	Moldova	8528	Europe & Central Asia (all income levels)
#C49A00	Monaco	8529	Europe & Central Asia (all income levels)
#C49A00	Montenegro	8530	Europe & Central Asia (all income levels)
#C49A00	Netherlands	8531	Europe & Central Asia (all income levels)
#C49A00	Norway	8532	Europe & Central Asia (all income levels)
#C49A00	Poland	8533	Europe & Central Asia (all income levels)
#C49A00	Portugal	8534	Europe & Central Asia (all income levels)
#C49A00	Romania	8535	Europe & Central Asia (all income levels)
#C49A00	Russian Federation	8536	Europe & Central Asia (all income levels)
#C49A00	San Marino	8537	Europe & Central Asia (all income levels)
#C49A00	Serbia	8538	Europe & Central Asia (all income levels)
#C49A00	Serbia	8539	Europe & Central Asia (all income levels)
#C49A00	Slovak Republic	8540	Europe & Central Asia (all income levels)
#C49A00	Slovenia	8541	Europe & Central Asia (all income levels)
#C49A00	Spain	8542	Europe & Central Asia (all income levels)
#C49A00	Sweden	8543	Europe & Central Asia (all income levels)
#C49A00	Switzerland	8544	Europe & Central Asia (all income levels)
#C49A00	Tajikistan	8545	Europe & Central Asia (all income levels)
#C49A00	Turkey	8546	Europe & Central Asia (all income levels)
#C49A00	Turkmenistan	8547	Europe & Central Asia (all income levels)
#C49A00	Ukraine	8548	Europe & Central Asia (all income levels)
#C49A00	United Kingdom	8549	Europe & Central Asia (all income levels)
#C49A00	Uzbekistan	8550	Europe & Central Asia (all income levels)
#53B400	Antigua and Barbuda	8551	Latin America & Caribbean (all income levels)
#53B400	Antigua and Barbuda	8552	Latin America & Caribbean (all income levels)
#53B400	Argentina	8553	Latin America & Caribbean (all income levels)
#53B400	Aruba	8554	Latin America & Caribbean (all income levels)
#53B400	Bahamas, The	8555	Latin America & Caribbean (all income levels)
#53B400	Barbados	8556	Latin America & Caribbean (all income levels)
#53B400	Belize	8557	Latin America & Caribbean (all income levels)
#53B400	Bolivia	8558	Latin America & Caribbean (all income levels)
#53B400	Brazil	8559	Latin America & Caribbean (all income levels)
#53B400	Cayman Islands	8560	Latin America & Caribbean (all income levels)
#53B400	Chile	8561	Latin America & Caribbean (all income levels)
#53B400	Colombia	8562	Latin America & Caribbean (all income levels)
#53B400	Costa Rica	8563	Latin America & Caribbean (all income levels)
#53B400	Cuba	8564	Latin America & Caribbean (all income levels)
#53B400	Curacao	8565	Latin America & Caribbean (all income levels)
#53B400	Dominica	8566	Latin America & Caribbean (all income levels)
#53B400	Dominica	8567	Latin America & Caribbean (all income levels)
#53B400	Dominican Republic	8568	Latin America & Caribbean (all income levels)
#53B400	Ecuador	8569	Latin America & Caribbean (all income levels)
#53B400	El Salvador	8570	Latin America & Caribbean (all income levels)
#53B400	Grenada	8571	Latin America & Caribbean (all income levels)
#53B400	Guatemala	8572	Latin America & Caribbean (all income levels)
#53B400	Guyana	8573	Latin America & Caribbean (all income levels)
#53B400	Haiti	8574	Latin America & Caribbean (all income levels)
#53B400	Honduras	8575	Latin America & Caribbean (all income levels)
#53B400	Jamaica	8576	Latin America & Caribbean (all income levels)
#53B400	Mexico	8577	Latin America & Caribbean (all income levels)
#53B400	Nicaragua	8578	Latin America & Caribbean (all income levels)
#53B400	Panama	8579	Latin America & Caribbean (all income levels)
#53B400	Paraguay	8580	Latin America & Caribbean (all income levels)
#53B400	Peru	8581	Latin America & Caribbean (all income levels)
#53B400	Puerto Rico	8582	Latin America & Caribbean (all income levels)
#53B400	Sint Maarten (Dutch part)	8583	Latin America & Caribbean (all income levels)
#53B400	St. Kitts and Nevis	8584	Latin America & Caribbean (all income levels)
#53B400	St. Kitts and Nevis	8585	Latin America & Caribbean (all income levels)
#53B400	St. Lucia	8586	Latin America & Caribbean (all income levels)
#53B400	St. Martin (French part)	8587	Latin America & Caribbean (all income levels)
#53B400	St. Vincent and the Grenadines	8588	Latin America & Caribbean (all income levels)
#53B400	Suriname	8589	Latin America & Caribbean (all income levels)
#53B400	Trinidad and Tobago	8590	Latin America & Caribbean (all income levels)
#53B400	Turks and Caicos Islands	8591	Latin America & Caribbean (all income levels)
#53B400	Uruguay	8592	Latin America & Caribbean (all income levels)
#53B400	Venezuela, RB	8593	Latin America & Caribbean (all income levels)
#53B400	Virgin Islands (U.S.)	8594	Latin America & Caribbean (all income levels)
#00C094	Algeria	8595	Middle East & North Africa (all income levels)
#00C094	Bahrain	8596	Middle East & North Africa (all income levels)
#00C094	Djibouti	8597	Middle East & North Africa (all income levels)
#00C094	Egypt, Arab Rep.	8598	Middle East & North Africa (all income levels)
#00C094	Iran, Islamic Rep.	8599	Middle East & North Africa (all income levels)
#00C094	Iraq	8600	Middle East & North Africa (all income levels)
#00C094	Israel	8601	Middle East & North Africa (all income levels)
#00C094	Jordan	8602	Middle East & North Africa (all income levels)
#00C094	Kuwait	8603	Middle East & North Africa (all income levels)
#00C094	Lebanon	8604	Middle East & North Africa (all income levels)
#00C094	Libya	8605	Middle East & North Africa (all income levels)
#00C094	Malta	8606	Middle East & North Africa (all income levels)
#00C094	Morocco	8607	Middle East & North Africa (all income levels)
#00C094	Oman	8608	Middle East & North Africa (all income levels)
#00C094	Qatar	8609	Middle East & North Africa (all income levels)
#00C094	Saudi Arabia	8610	Middle East & North Africa (all income levels)
#00C094	Syrian Arab Republic	8611	Middle East & North Africa (all income levels)
#00C094	Tunisia	8612	Middle East & North Africa (all income levels)
#00C094	United Arab Emirates	8613	Middle East & North Africa (all income levels)
#00C094	West Bank and Gaza	8614	Middle East & North Africa (all income levels)
#00C094	Yemen, Rep.	8615	Middle East & North Africa (all income levels)
#00B6EB	Bermuda	8616	North America
#00B6EB	Canada	8617	North America
#00B6EB	United States	8618	North America
#A58AFF	Afghanistan	8619	South Asia
#A58AFF	Bangladesh	8620	South Asia
#A58AFF	Bhutan	8621	South Asia
#A58AFF	India	8622	South Asia
#A58AFF	Maldives	8623	South Asia
#A58AFF	Nepal	8624	South Asia
#A58AFF	Pakistan	8625	South Asia
#A58AFF	Sri Lanka	8626	South Asia
#FB61D7	Angola	8627	Sub-Saharan Africa (all income levels)
#FB61D7	Benin	8628	Sub-Saharan Africa (all income levels)
#FB61D7	Botswana	8629	Sub-Saharan Africa (all income levels)
#FB61D7	Burkina Faso	8630	Sub-Saharan Africa (all income levels)
#FB61D7	Burundi	8631	Sub-Saharan Africa (all income levels)
#FB61D7	Cameroon	8632	Sub-Saharan Africa (all income levels)
#FB61D7	Cape Verde	8633	Sub-Saharan Africa (all income levels)
#FB61D7	Central African Republic	8634	Sub-Saharan Africa (all income levels)
#FB61D7	Chad	8635	Sub-Saharan Africa (all income levels)
#FB61D7	Comoros	8636	Sub-Saharan Africa (all income levels)
#FB61D7	Congo, Dem. Rep.	8637	Sub-Saharan Africa (all income levels)
#FB61D7	Congo, Rep.	8638	Sub-Saharan Africa (all income levels)
